,r1,r2,r3,r3*Imax,Fde,Fst,d1,b2,thresh,ranks
36,3.1509426682618247,0.06986292648205703,2.2241723544248512e-07,2.6700510561650153,0.6590453273904346,10.673417841520736,0.0,3.125,1100482581.0,9.0
37,4.382692570777562,0.05982060294725166,2.1822806106918713e-07,2.8549933485184473,0.6598778677984625,9.699939436504216,0.0,3.9583333333333335,873466268.0,8.0
38,41.53740526368764,0.6303529246117485,2.187138052295388e-07,2.6719886319869226,0.6605775265122784,8.689777260131988,0.0,3.3333333333333335,1533797284.0,6.0
39,3.0835777440903778,0.05660775783952289,2.3119053083907135e-07,2.8743736002094593,0.6617110653943746,8.641416685935306,0.0,3.125,2890813374.0,6.0
40,2.0626477675388726,0.020839453663328403,3.895686507381532e-07,3.0937118776182966,0.6624651350210082,8.625481850987976,0.0,3.541666666666667,2558893999.0,6.0
41,2.655292777003786,0.03813457343442117,3.2593537660198253e-07,2.867771932153836,0.6635588554729948,9.065268374302347,0.0,3.3333333333333335,2760725952.0,7.0
42,2.610111236755071,0.01910973918027057,3.589383371313231e-07,3.192928452422452,0.6641814261131638,7.050838930591528,0.0,4.166666666666667,1237260200.0,1.0
43,2.0096507275840145,0.033581487378759815,2.3411672957217086e-07,2.978868511800545,0.6646113222276575,9.08531211395347,0.0,3.541666666666667,3149473142.0,8.0
44,1.7735232553312488,0.015649381684364076,2.626717056301641e-07,3.0459813305440675,0.6646407087654564,9.317313412610899,0.0,3.125,3192152542.0,9.0
45,52.871036467771496,0.541063051908911,2.5232960364486294e-07,2.7872202926705776,0.6646906471751644,7.305961391704731,0.0,3.9583333333333335,550181159.0,2.0
46,79.81093927891467,0.7680069614123942,2.260916016497977e-07,2.8212481576845105,0.6657321046879573,8.319121257433146,0.0,4.166666666666667,403854489.0,5.0
47,36.82842436876925,0.440284301849881,2.2570824346153465e-07,2.798501405030298,0.6658770613340559,7.84033814007237,0.0,3.3333333333333335,1696017938.0,4.0
48,54.907691838593784,0.7889976847438734,2.080082313727134e-07,2.6971548592855763,0.6659055782147635,8.602413692075556,0.0,2.7083333333333335,3735103226.0,6.0
49,2.0541681141462216,0.010308395347683122,2.567801702464011e-07,3.238195719787416,0.6663426526231627,9.416977846983068,0.0,3.3333333333333335,3595803568.0,10.0
50,18.386192628605723,0.23352278556099043,2.356886697423085e-07,2.8086135142911823,0.6663538116754185,7.734947250756985,0.0,3.125,1437415275.0,4.0
51,14.711364155915103,0.16891230359896223,2.493164268425886e-07,2.850222556998911,0.667406656372308,7.201269843706247,0.0,2.916666666666667,3937525328.0,2.0
52,1.5913249822217104,0.012455392520674438,2.2746172247949373e-07,3.170773205440575,0.668058462101283,8.838987954558714,0.0,3.3333333333333335,3069655435.0,7.0
53,77.62037747831545,0.8188197128601635,2.0873672832045122e-07,2.7856303162896725,0.6688218326295577,8.49888053480478,0.0,3.125,1716224328.0,6.0
54,66.44195352213336,0.9620977491099162,2.5698940550875783e-07,2.685249887349678,0.6700121275678494,8.278186410128288,0.0,2.916666666666667,2077449788.0,5.0
55,4.474492260228944,0.09006932543041028,2.1983714221681563e-07,2.7674111937756467,0.6701835180165508,9.94681734202995,0.0,3.3333333333333335,2751225197.0,11.0
56,4.461665738311769,0.05393643666808096,2.5081615937551555e-07,2.8810003802722606,0.6707558356692914,7.33827562027092,0.0,3.125,2166373789.0,3.0
57,29.30572720521837,0.4295077091425783,2.0634687004882522e-07,2.7143252637224924,0.670781161135737,8.933068921059736,0.0,2.916666666666667,2839673667.0,8.0
58,1.7452850711578152,0.006503437631293763,3.9117068742420017e-07,3.529202117340705,0.671052497995166,8.45133638292552,0.0,4.375,1490032344.0,6.0
59,2.0024349928457257,0.01457741569678384,2.360223631874289e-07,3.0892314042296083,0.6716110817204394,9.040845741690571,0.0,3.3333333333333335,1949653762.0,9.0
60,2.7175170307300007,0.017737196611529442,2.936679078569851e-07,3.2513249466358762,0.6718226831901274,6.854987578855441,0.0,3.125,6013264003.0,1.0
61,78.08348992706313,0.8712833270992929,2.0503026413020046e-07,2.735391231762312,0.6728520145425916,7.794621310501756,0.0,3.3333333333333335,1151459389.0,5.0
62,2.2868878311035554,0.031094739925727654,2.5280066325660684e-07,3.069053396534421,0.6749801561757186,7.612454283427272,0.0,3.541666666666667,3247931889.0,4.0
63,11.591349102981741,0.1648246880690247,2.2390461169644172e-07,2.6924600323804975,0.676611164877426,9.619310312296621,0.0,3.75,502324643.0,11.0
64,49.52870390695821,0.49337657607391083,2.118108470738928e-07,2.7966377728834577,0.6773240641806655,6.72793179814608,0.0,3.3333333333333335,846443087.0,1.0
65,2.786656893953725,0.07179074310666819,2.4072499944984583e-07,2.6524304788559445,0.6775198457742528,11.177921365015383,0.0,3.75,643450467.0,12.0
66,2.9322878813375364,0.050236164196870915,3.149097654410667e-07,2.794309627320252,0.6783259588545624,8.483296808853366,0.0,3.125,3257704511.0,7.0
67,2.534635496668018,0.013753029282165393,3.1631789418414803e-07,3.3352155759737574,0.6785968415594357,6.364516585113747,0.0,3.75,2651546962.0,1.0
68,4.58633499740717,0.05974292963981689,2.958614796539839e-07,2.8855158443108775,0.678747446602867,8.384382278434767,0.0,3.541666666666667,1615150097.0,6.0
69,1.711303838424893,0.00983031635511289,2.2335629734161153e-07,3.323027816873045,0.6790191722357823,9.215247730608425,0.0,3.9583333333333335,1334141131.0,10.0
70,16.191603565153006,0.18035941638180977,2.840020129344215e-07,2.84212907130719,0.6802018601681549,7.020788360046584,0.0,2.916666666666667,2992365491.0,2.0
71,2.1470827783845348,0.02224885857509628,1.8793043962221817e-07,3.050247005647017,0.6802284071896744,8.680885627870266,0.0,3.3333333333333335,2495141473.0,8.0
72,3.2176992626540377,0.07020911379729432,1.8386875029472547e-07,2.691708678711545,0.6804781047534577,10.347079638478037,0.0,3.75,552438192.0,12.0
73,9.701851976944575,0.20261232951243208,2.13897637573544e-07,2.6224370680208646,0.6804912458220571,8.86134098536355,0.0,3.75,520893941.0,9.0
74,1.6948745105357776,0.010170711716411323,3.9085594907079334e-07,3.400300160074247,0.68112260973621,7.607465969776836,0.0,3.75,2974769235.0,4.0
75,1.8143972388216056,0.0375596836851402,2.8507361212543263e-07,2.880259230944591,0.6818187108416015,10.09642299523371,0.0,3.125,3742798346.0,12.0
76,64.31274542476183,0.8489868324579064,2.674205803680101e-07,2.6871358279745783,0.6823419292398506,7.908325703990866,0.0,3.9583333333333335,282213242.0,6.0
77,2.0394667015892582,0.01673789602031815,2.1254959299248588e-07,3.2146230915628635,0.6824170931773951,7.424647072514704,0.0,3.541666666666667,3538453981.0,4.0
78,49.239612715058655,0.8458047814890279,2.351858395869221e-07,2.618802869404268,0.6830075265408219,9.556508592900336,0.0,3.75,911173837.0,11.0
79,5.676283593747195,0.07981571194431347,2.3705423723815812e-07,2.760967957135777,0.6834347813378732,9.1797535479208,0.0,3.541666666666667,1613837665.0,10.0
80,17.181840261790494,0.2916324528172241,2.6390491727328276e-07,2.6806837612899845,0.6839666178575878,8.358992305898118,0.0,2.5,5008416540.0,7.0
81,33.092196957977144,0.5984616696713122,2.2424887453618306e-07,2.6175680024918258,0.6842767361946195,9.63720354930396,0.0,2.916666666666667,2184811702.0,12.0
82,39.68981600769187,0.7066242325489525,2.2995343326047695e-07,2.6200343099504324,0.68492462566316,9.669600894764958,0.0,2.916666666666667,2423886528.0,13.0
83,2.6072591243280243,0.023686827798044964,2.623216091837362e-07,3.1889093749943616,0.6854824662421773,7.5112981423221035,0.0,3.75,2381492436.0,5.0
84,4.309429738805053,0.05164579656779397,3.001304254735184e-07,2.940180652815478,0.686708178070922,8.715760882649537,0.0,3.3333333333333335,2467319665.0,9.0
85,3.4209428914627105,0.04909506274510961,3.355297276752198e-07,2.905826567599507,0.6875980766465024,8.888012376402827,0.0,3.75,1133484543.0,10.0
86,26.076219084038815,0.3159907613252548,1.989749633731005e-07,2.790429612211345,0.687772991956632,7.821057095203511,0.0,3.125,2102733535.0,6.0
87,2.539566870690224,0.0455490316251371,2.8686845861020004e-07,2.9467200941433,0.6877873822083875,8.328240991935907,0.0,3.541666666666667,3292372566.0,7.0
88,47.6177149417304,0.6361967503204126,2.0973309970282011e-07,2.764369945514071,0.6893436437257447,8.509541583125545,0.0,2.7083333333333335,3542697741.0,8.0
89,4.065967357007793,0.05343161184432874,2.289336626163368e-07,2.9504552930973715,0.690201356958786,7.888072378936541,0.0,3.541666666666667,2552851029.0,7.0
90,3.815597769313862,0.06806049787671123,3.138748068979414e-07,2.7826141789223864,0.6905545976659335,9.700238164465961,0.0,2.7083333333333335,4374565750.0,14.0
91,4.985616153352257,0.0874197385615132,1.8525361150430716e-07,2.7543134007282255,0.6905634311768154,9.134980123469603,0.0,3.125,2655751700.0,11.0
92,5.680047673066389,0.142320626624105,2.1755932319324938e-07,2.5927875517852406,0.691073897148753,10.18894358463035,0.0,3.3333333333333335,717969218.0,15.0
93,2.8584931735567976,0.037783375408721086,2.3750626555078393e-07,3.03527152845837,0.6914995253533331,7.770328234948004,0.0,3.541666666666667,2343035260.0,6.0
94,27.120145933583245,0.2746266159592648,2.56376086891173e-07,2.7815134400800035,0.692790313002749,8.35628926441579,0.0,2.7083333333333335,3061752584.0,8.0
95,4.711258461557856,0.10637806867545485,2.6724126783072417e-07,2.645075429956755,0.6935010908467106,10.19178761256668,0.0,3.75,739676652.0,16.0
96,1.76938315165812,0.008412388481217104,2.2751689538505027e-07,3.3170597522854246,0.6935516003250978,8.703481606862907,0.0,3.75,2604026592.0,9.0
97,3.897152428229062,0.04216829734805191,2.6864412878325067e-07,3.024926657649274,0.694004178916815,8.07615924959616,0.0,3.75,1638458223.0,8.0
98,11.607678910958258,0.12657481825795128,2.461262561413841e-07,2.79737900484048,0.6940090050147509,8.466321880132545,0.0,2.7083333333333335,3520421265.0,9.0
